time,y0_index,beta,Ca,delta,Susceptible,Exposed,Infectious_asymptomatic,Infectious_pre-symptomatic,Infectious_mild,Infectious_severe,Hospitalized_recovered,Hospitalized_deceased,Recovered,Deceased,a
10,4.0,0.3595337569713592,0.4250000119209289,0.1375000029802322,0.9623712866725638,0.0116631441022132,0.006001181866661,0.0022778339748727,0.0042720879058859,0.000332274648269,5.749911409940724e-05,0.0002762414931406,0.0004754051760763,0.0002154100213661,1
11,4.0,0.3352270594664982,0.4250000119209289,0.1375000029802322,0.9519627100840335,0.0147552924130177,0.0076353888080725,0.0028891893465856,0.0054437789815761,0.0004225759684784,6.770784630284063e-05,0.000345979623346,0.0004837957329055,0.0002623400929296,1
12,4.0,0.312563636473247,0.4250000119209289,0.1375000029802322,0.9389089543712222,0.0185754933346693,0.0096819989714635,0.003649124174752,0.0069153517698197,0.0005362322657012,8.134966601001008e-05,0.0004352727072016,0.0004937831468678,0.0003212666433503,1
13,4.0,0.2914324062211172,0.4250000119209289,0.1375000029802322,0.922655572755418,0.023240527214175,0.0122251730256246,0.0045844100643957,0.0087508687994111,0.0006781647704825,9.918856490732866e-05,0.0005488144701496,0.0005058792116506,0.0003954987287626,1
14,4.0,0.2755916970116751,0.4250000119209289,0.1375000029802322,0.9025997346306944,0.0288535426917477,0.0153544524512107,0.0057210846509656,0.0110203518907562,0.0008537681609958,0.0001221324330705,0.0006921325620605,0.0005207082396074,0.0004891197207963,1
15,4.0,0.2744058072566986,0.4250000119209289,0.1375000029802322,0.878125866135928,0.0354817394474236,0.0191576209019791,0.0070806321294964,0.0137954928681998,0.001068574883181,0.0001512298156566,0.000871563215901,0.0005390263180209,0.0006071130549258,0
16,4.0,0.2744058072566986,0.4250000119209289,0.1375000029802322,0.8486649067521744,0.0431252643327067,0.0237089861026647,0.0086743222371184,0.0171421224534221,0.0013276695983697,0.0001876457964584,0.0010940978455012,0.0005617388556984,0.0007554752755336,1
17,4.0,0.2686320415564945,0.4250000119209289,0.1375000029802322,0.813779881689518,0.0516794467787114,0.0290523191595716,0.0104956973949118,0.0211086162672305,0.0016347888944845,0.0002326066518943,0.0013670372291597,0.0005899130095602,0.0009412920171666,1
18,4.0,0.2508381924458912,0.4250000119209289,0.1375000029802322,0.7732735146690255,0.0608962260891198,0.0351788478549314,0.0125119468017469,0.0257100077284202,0.0019910905408626,0.0002873018026597,0.001697385553728,0.0006247800376831,0.0011727431335403,1
19,4.0,0.2338799791676657,0.4250000119209289,0.1375000029802322,0.7273037004275394,0.0703569136536193,0.0420026934293453,0.0146559145450943,0.0309088285396395,0.0023936682094712,0.0003527346665434,0.002090934428356,0.0006677209650821,0.0014589932832713,1
20,4.0,0.218068248459271,0.4250000119209289,0.1375000029802322,0.6764795720919947,0.0794729113684947,0.0493390110155903,0.0168217578355354,0.036595657341884,0.0028340453831614,0.0004295208208437,0.0025510327332001,0.0007202278912181,0.0018099151435861,1
21,4.0,0.2050477755921227,0.4250000119209289,0.1375000029802322,0.6219001916556096,0.0875307432183399,0.0568930448824266,0.0188680251294596,0.0425749547351835,0.0032970765608874,0.0005176508893801,0.0030771492293463,0.0007838368180331,0.0022356152113394,1
22,4.0,0.2032848298549652,0.4250000119209289,0.1375000029802322,0.5651052861934247,0.0937872461484593,0.0642686656899601,0.0206309244503722,0.0485630096611012,0.0037607898062596,0.0006162516635971,0.0036634441759845,0.0008600268875024,0.0027457353315503,0
23,4.0,0.2032848298549652,0.4250000119209289,0.1375000029802322,0.5079230659369011,0.0976021107456139,0.0710024118199911,0.0219479598582853,0.054204555506413,0.0041976713382721,0.0007234025111894,0.0042976964685956,0.0009500910317354,0.003348559422741,1
24,4.0,0.2004238430942807,0.4250000119209289,0.1375000029802322,0.4522409470367093,0.0985719468708535,0.0766214030019902,0.0226874786921346,0.0591103350057127,0.0045775755306233,0.000836073625585,0.0049609966725176,0.0010549890764796,0.0040500103515912,1
25,4.0,0.1876930828605379,0.4250000119209289,0.1375000029802322,0.3997548927465723,0.0966209307736251,0.0807140565107621,0.0227757721509656,0.0629109290920315,0.0048718945226116,0.0009502382521676,0.0056285222765092,0.0011752035081096,0.0048526802990932,1
26,4.0,0.1750038691929407,0.4250000119209289,0.1375000029802322,0.351766359833407,0.0920140528250773,0.0829955483838271,0.022212651343432,0.0653149469491743,0.0050580621331591,0.0010611774366407,0.0062714832232234,0.0013106241520045,0.0057550665928377,1
27,4.0,0.1631725260189601,0.4250000119209289,0.1375000029802322,0.3090762476043048,0.0852890348573639,0.0833498624778858,0.0210700090068921,0.0661560536221067,0.0051231966059449,0.0011639386480331,0.0068599922082319,0.0014604842039611,0.0067511803549544,1
28,4.0,0.1527811288833617,0.4250000119209289,0.1375000029802322,0.2719870263895031,0.077134722145437,0.0818380164565825,0.0194743651983819,0.0654159894220845,0.0050658841353152,0.0012538644981018,0.0073663288506191,0.0016233637935025,0.0078306247149352,1
29,4.0,0.1505971103906631,0.4250000119209289,0.1375000029802322,0.2403876280775468,0.0682591819622585,0.078673321631284,0.0175800784129441,0.0632186791657452,0.0048957218989569,0.0013270851077889,0.0077679240898661,0.0017972646243941,0.0089791542850692,0
30,4.0,0.1505971103906631,0.4250000119209289,0.1375000029802322,0.2138786257924221,0.0592847669495429,0.0741744584346896,0.0155419857087571,0.0597996559643593,0.004630949357539,0.0013808784692947,0.008049498530909,0.00197974104321,0.0101796350941691,1
31,4.0,0.1493212069783891,0.4250000119209289,0.1375000029802322,0.1918983741522924,0.050688458278048,0.0687108361436679,0.0134944213705218,0.0554615174194677,0.0042949991160114,0.0014138477656687,0.0082040339676166,0.002168069044538,0.0114132376840538,1
32,4.0,0.1404438998017992,0.4250000119209289,0.1375000029802322,0.1738255588419578,0.0427862786561992,0.0626529743476337,0.0115396589762549,0.0505275355207872,0.0039129059364287,0.0014259089712158,0.0082325731176516,0.002359425822138,0.0126606852033576,1
33,4.0,0.1309490225144794,0.4250000119209289,0.1375000029802322,0.1590498097265221,0.0357489924835065,0.0563357486086539,0.0097452359644515,0.045302939679161,0.003508307835881,0.0014181255895655,0.0081430852665901,0.0025510572444437,0.0139034015127432,1
34,4.0,0.1220960563846996,0.4250000119209289,0.1375000029802322,0.1470125612745097,0.0296336368840298,0.0500366034571723,0.0081475075844482,0.0400487495162538,0.0031014178800631,0.0013924477403008,0.007948765309989,0.0027404141241199,0.0151244372132076,1
35,4.0,0.1140001959034374,0.4250000119209289,0.1375000029802322,0.1372256894534129,0.0244185587475121,0.0439672947303921,0.0067583688800355,0.0349687137190402,0.0027080142912427,0.0013514136508838,0.0076661372813927,0.0029252538083489,0.0163091183841957,1
36,4.0,0.1115650832653045,0.4250000119209289,0.1375000029802322,0.129275275735294,0.0200343914704039,0.0382755417956655,0.0055726817042606,0.0302071199367904,0.0023392711371143,0.0012978641420589,0.0073132682349255,0.0031036972817498,0.0174454135683878,0
37,4.0,0.1115650832653045,0.4250000119209289,0.1375000029802322,0.1228174077196667,0.0163879749062453,0.0330527689282949,0.0045748840449008,0.0258540232704923,0.0020021626223474,0.0012346985772104,0.0069082756149334,0.0032742540015594,0.0185240424706066,1
38,4.0,0.1110909070287431,0.4250000119209289,0.1375000029802322,0.1175698736731534,0.0133787760992554,0.0283444905922895,0.0037441321666412,0.0219543585526315,0.0017001684437137,0.0011646882205801,0.0064681977951541,0.0034358182983307,0.0195384157774951,1
39,4.0,0.1050890503185135,0.4250000119209289,0.1375000029802322,0.1133030807717823,0.0109091942286782,0.0241614367375239,0.0030579037998833,0.0185185790187785,0.0014340981381244,0.0010903502797088,0.0060082678116476,0.0035876419492549,0.020484393716368,1
40,4.0,0.0979843810200691,0.4250000119209289,0.1375000029802322,0.1098310263250036,0.0088901465088502,0.0204896147192429,0.0024942681842473,0.0155327134760153,0.001202869665547,0.0010138752805295,0.0055415129764898,0.0037292933260886,0.0213599819862154,1
41,4.0,0.091360032558441,0.4250000119209289,0.1375000029802322,0.1070033747051451,0.0072434877116964,0.0172987934277328,0.0020331438265067,0.0129670128330937,0.0010041791760391,0.0009370961583646,0.0050786216316295,0.003860612007961,0.0221649827694235,1
42,4.0,0.0851835278528077,0.4250000119209289,0.1375000029802322,0.1046986987229101,0.0059024793716828,0.014549194533899,0.0016568631770142,0.0107828099372972,0.0008350321136883,0.0008614903545196,0.0046280018175032,0.0039816595789219,0.0229006471832153,1
43,4.0,0.0826494470238684,0.4250000119209289,0.1375000029802322,0.1028188808418103,0.0048111674665753,0.0121964907673595,0.0013502977774168,0.0089376007084577,0.0006921371691665,0.0007882019969788,0.0041959635056735,0.0040926744567069,0.0235693323381983,0
44,4.0,0.0826494470238684,0.4250000119209289,0.1375000029802322,0.1012845463843431,0.0039232369037252,0.0101953474852111,0.0011007366132616,0.0073885788690475,0.0005721792867536,0.0007180772185518,0.0037869702260015,0.0041940284491674,0.0241742171375128,1
45,4.0,0.0825319641402789,0.4250000119209289,0.1375000029802322,0.1000314469537814,0.0032006735516985,0.0085017838138544,0.000897638455053,0.0060949070314802,0.0004719960436116,0.0006517050449394,0.003403921755791,0.0042861894655065,0.0247190324731865,1
46,4.0,0.0786343078528131,0.4250000119209289,0.1375000029802322,0.0990074876990269,0.0026124552462843,0.007074633461526,0.0007323387581286,0.0050190410251271,0.0003886798474529,0.0005894594885651,0.0030484340014788,0.0043696900943765,0.0252078472836502,1
47,4.0,0.0733181429760796,0.4250000119209289,0.1375000029802322,0.0981703938154208,0.0021333591259282,0.0058763495221278,0.0005977588120979,0.0041273712558625,0.0003196279848287,0.0005315397842678,0.0027211013517248,0.0044451006451099,0.0256448980908152,1
48,4.0,0.0683613845280238,0.4250000119209289,0.1375000029802322,0.097485787077989,0.0017429168984616,0.0048733437453928,0.0004881383307331,0.0033904046867512,0.0002625564919378,0.0004780068727223,0.0024217311719095,0.0045130093155682,0.0260344427244581,1
49,4.0,0.0637397303112915,0.4250000119209289,0.1375000029802322,0.0969256850766622,0.0014245334621306,0.0040360162671153,0.000398798946362,0.0027826513880634,0.0002154914195709,0.000428815663678,0.0021495449331047,0.0045740043036128,0.0263806710595422,1
50,4.0,0.0612282156944274,0.4250000119209289,0.1375000029802322,0.0964673148864808,0.001164757039226,0.0033385885655659,0.0003259464642404,0.0022823418121359,0.000176746917864,0.0003838421566971,0.0019033480631149,0.0046286628652282,0.0266876166173705,0
51,4.0,0.0612282156944274,0.4250000119209289,0.1375000029802322,0.0960920960489458,0.0009526874509054,0.0027588225000114,0.0002665048290208,0.001871055867351,0.0001448965003738,0.0003429060042756,0.0016816668999013,0.0046775406605898,0.0269591125101355,0
52,4.0,0.0612282156944274,0.4250000119209289,0.1375000029802322,0.0957848815513046,0.0007794713601414,0.0022776810945389,0.0002179792253172,0.0015333222438851,0.0001187420574662,0.0003057890122536,0.0014828582183284,0.0047211672189434,0.0271987522805174,1
53,4.0,0.0588391875582081,0.4250000119209289,0.1375000029802322,0.0955333013139465,0.0006379251099082,0.0018789696157039,0.0001783445645938,0.0012562208528558,9.728304629442676e-05,0.000272249777725,0.001305194497618,0.0047600403236952,0.0274098700335396,1
54,4.0,0.0548612954361097,0.4250000119209289,0.1375000029802322,0.0953272289178828,0.0005222100976749,0.0015489842087122,0.0001459569940871,0.001029012089262,7.968776387379583e-05,0.0002420350335857,0.0011469281148931,0.0047946245726908,0.0275955418762899,1
55,4.0,0.0511523320206573,0.4250000119209289,0.1375000029802322,0.095158426857585,0.0004275750834101,0.0012761782961539,0.0001194800323886,0.0008428014490643,6.526741692578038e-05,0.0002148882576133,0.0010063391978912,0.0048253504423973,0.0277585801590372,1
56,4.0,0.0476941184273787,0.4250000119209289,0.1375000029802322,0.0950201399638802,0.0003501529820141,0.0010508596877792,9.782674554066089e-05,0.0006902436486004,5.345317914249376e-05,0.0001905562861837,0.0008817696023721,0.0048526133520842,0.027901535490841,1
57,4.0,0.0454241016081401,0.4250000119209289,0.1375000029802322,0.0949068258882499,0.0002867964427238,0.0008649175464798,8.011237122958765e-05,0.0005652865702715,4.377637534441717e-05,0.0001687939191275,0.0007716455247291,0.0048767762553211,0.0280267157438632,1
58,4.0,0.0453589782118796,0.4250000119209289,0.1375000029802322,0.0948139685150375,0.0002349393704849,0.0007115831517125,6.561669427420948e-05,0.0004629529963969,3.585156391947455e-05,0.0001493671006128,0.0006744921691435,0.0048981689201173,0.0281361975711336,0
59,4.0,0.0453589782118796,0.4250000119209289,0.1375000029802322,0.0947378660345716,0.0001924836761775,0.0005852195653137,5.375185031095086e-05,0.0003791552091899,2.9362177296969875e-05,0.0001320551462129,0.0005889416210562,0.0049170909523348,0.0282318491541352,1
60,4.0,0.0440272204577922,0.4250000119209289,0.1375000029802322,0.0946754950335397,0.0001577168616083,0.0004811413244882,4.4038030508255936e-05,0.0003105390330216,2.4048465693329145e-05,0.00011665183282,0.0005137357805991,0.0049338131634232,0.0283153270354193,1
61,4.0,0.0410507081874779,0.4250000119209289,0.1375000029802322,0.0946243745853604,0.0001292403675401,0.0003954603152166,3.608342558343239e-05,0.0002543542888089,1.969745674791298e-05,0.0001029660217743,0.0004477256382352,0.004948578722196,0.0283881103839561,1
62,4.0,0.0382754270519528,0.4250000119209289,0.1375000029802322,0.0945824787151702,0.0001059137080317,0.0003249551401049,2.956830536073136e-05,0.000208347465091,1.6134641417602197e-05,9.082173309933554e-05,0.0003898684897992,0.0049616076899509,0.0284515165441176,1
63,4.0,0.0356877701623098,0.4250000119209289,0.1375000029802322,0.0945481246775025,8.680700689892528e-05,0.0002669605523386,2.423176771768792e-05,0.0001706732674437,1.32171136517801e-05,8.005784181091227e-05,0.000339222645524,0.0049730962286229,0.0285067085222246,1
64,4.0,0.0337479747831821,0.4250000119209289,0.1375000029802322,0.0945199695009582,7.115089824799677e-05,0.0002192733811888,1.986020366719879e-05,0.0001398211848536,1.082789727443969e-05,7.052752002579403e-05,0.0002949418106314,0.0049832206320027,0.0285547142788035,1
65,4.0,0.0336027555167675,0.4250000119209289,0.1375000029802322,0.0944968925070027,5.832030431158895e-05,0.0001800727197488,1.6278026203446276e-05,0.0001145540496407,8.871184993981788e-06,6.20975131642655e-05,0.0002562681431793,0.004992137037792,0.0285964388222394,0
66,4.0,0.0336027555167675,0.4250000119209289,0.1375000029802322,0.0944779688191065,4.780562247706957e-05,0.0001478568921657,1.3342615813961533e-05,9.385911395165196e-05,7.268547818457924e-06,5.464735372780383e-05,0.0002225255256167,0.0049999853148495,0.0286326806215907,1
67,4.0,0.0328957198985985,0.4250000119209289,0.1375000029802322,0.094462453237874,3.91940415371278e-05,0.0001213883449593,1.0937646727777768e-05,7.69079040500349e-05,5.955828970799875e-06,4.806846484803317e-05,0.0001931124786597,0.0050068907908557,0.0286641428364108,1
68,4.0,0.0307167494403464,0.4250000119209289,0.1375000029802322,0.0944497318664307,3.2132331941501416e-05,9.964662439682048e-05,8.966919034170257e-06,6.302272206682837e-05,4.880546416291511e-06,4.226324921351662e-05,0.0001674954373453,0.0050129631725222,0.0286914379238537,1
69,4.0,0.0286401073847497,0.4250000119209289,0.1375000029802322,0.094439310592658,2.634056363505774e-05,8.17896783764904e-05,7.350961982404239e-06,5.164769411825174e-05,3.999652227047146e-06,3.714420274174637e-05,0.0001452022295477,0.005018301512628,0.0287151060670978,1
70,4.0,0.0267038590141704,0.4250000119209289,0.1375000029802322,0.0944307598039215,2.1596981961344368e-05,6.712611087493694e-05,6.026474402820081e-06,4.232794609671583e-05,3.277921156424188e-06,3.263304456046913e-05,0.0001258158773055,0.0050229924823547,0.0287356197824524,1
71,4.0,0.0253972640881935,0.4250000119209289,0.1375000029802322,0.0944255675954592,1.871643879998374e-05,5.821080006066982e-05,5.22249295287498e-06,3.6671254328939976e-05,2.839861024397938e-06,2.9727197652999834e-05,0.0001134646047953,0.0050260074013157,0.0287486549170106,1
0,4.0,0.5,0.6000000238418579,0.1375000029802322,0.997251640129736,0.001111875911703,0.0004824452164705,0.0001919199220729,0.0002576440886798,7.285735355125809e-05,5.024690725064183e-05,4.326680591284622e-05,0.0004157174723558,2.8488867792182665e-05,0
1,4.0,0.5,0.6000000238418579,0.1375000029802322,0.9962688983488132,0.0014026431219074,0.0006581243542852,0.0002663662536611,0.0004002528842282,6.789157490067367e-05,4.7145300798670616e-05,5.725809361894943e-05,0.0004222711211334,3.6151213648044026e-05,0
2,4.0,0.5,0.6000000238418579,0.1375000029802322,0.9949308104820876,0.0018446121407032,0.0008777130815319,0.000351213817661,0.000573493634707,7.014260396798522e-05,4.438086679406035e-05,6.895073124850269e-05,0.0004284264262087,4.572867475462122e-05,1
3,4.0,0.4804908079760415,0.6000000238418579,0.1375000029802322,0.9931407010172488,0.002448935736918,0.0011666801280544,0.0004646712534725,0.0007885686488307,7.901193089283411e-05,4.222477717893799e-05,8.061908652749751e-05,0.0004342476801061,5.705115008842764e-05,1
4,4.0,0.44800665974617,0.6000000238418579,0.1375000029802322,0.9907584033613446,0.0032554117658576,0.0015506354063006,0.0006169478495036,0.001065247994757,9.500816285600656e-05,4.091647605215503e-05,9.4233074635331e-05,0.0004398329817894,7.02655797297846e-05,1
5,4.0,0.4177186403955732,0.6000000238418579,0.1375000029802322,0.9875957356626862,0.0043239957012821,0.0020607800017621,0.0008196336807235,0.00142742470909,0.0001192685936678,4.0704009843297925e-05,0.0001117269613565,0.0004453128014414,8.581237815464385e-05,1
